SID SYS SCR N 
151 trans.de 1.39175395147045 10 
52 trans.de -0.270811619609648 10 
329 trans.de -0.739851527839727 10 
122 trans.de -0.771144675496892 10 
268 trans.de -1.04843439152085 10 
216 trans.de 0.0903923627274255 10 
153 trans.de 0.633995583242041 10 
278 trans.de -0.573642254435779 10 
93 trans.de -1.5332455896311 10 
334 trans.de -0.466834474452901 10 
33 trans.de -0.855941281207372 10 
274 trans.de 0.340287928925878 10 
257 trans.de 0.327101813717631 10 
284 trans.de 0.159126096321344 10 
115 trans.de -0.293098609167186 10 
81 trans.de 0.600111737653828 10 
148 trans.de 0.270953126178459 10 
32 trans.de 0.375619064637868 10 
307 trans.de -0.068866700042496 10 
106 trans.de -0.948882888654069 10 
92 trans.de -0.105407332362808 10 
313 trans.de 0.483881503426336 10 
49 trans.de -0.410067632564358 10 
263 trans.de -0.232008618510864 10 
226 trans.de -0.116038992242617 10 
15 trans.de -0.427744672268002 10 
161 trans.de -0.402744601406425 10 
142 trans.de 1.1860328776023 10 
79 trans.de -0.213238554055297 10 
11 trans.de -0.420449731828331 10 
330 trans.de 0.895581150434461 10 
27 trans.de 0.112185388126765 10 
245 trans.de 0.680202701613431 10 
124 trans.de 0.534871827443974 10 
125 trans.de -0.266555336956896 10 
62 trans.de -0.231341701433686 10 
287 trans.de -0.230210222582263 10 
323 trans.de 0.375592177709638 10 
22 trans.de 0.332653212471071 10 
168 trans.de -0.969165515523794 10 
58 trans.de 0.439507760191694 10 
154 trans.de 0.919687842886338 10 
178 trans.de 0.0136233044099758 10 
218 trans.de -0.642458894600337 10 
248 trans.de -0.264296085819171 10 
41 trans.de -0.640341869980242 10 
95 trans.de -1.21734841990508 10 
36 trans.de -0.464577206860558 10 
291 trans.de -0.0931902287440952 10 
163 trans.de -0.651306568652071 10 
195 trans.de 0.506017454658261 10 
132 trans.de -0.133745346051108 10 
183 trans.de 0.389595646023252 10 
10 trans.de -0.432279994521495 10 
72 trans.de 0.264882283927273 10 
126 trans.de -0.402848124093733 10 
8 trans.de 0.140541881528054 10 
109 trans.de -0.954761271132422 10 
327 trans.de -0.945953441148451 10 
189 trans.de 0.00795506006474309 10 
280 trans.de 1.21436513556304 10 
250 trans.de -0.511167760129457 10 
246 trans.de -0.0416481063288154 10 
43 trans.de 0.122457937126744 10 
203 trans.de -1.02908467834545 10 
173 trans.de 0.487375529217746 10 
201 trans.de 0.222398042451065 10 
120 trans.de -0.0433033376757012 10 
94 trans.de 0.110637457994842 10 
171 trans.de -0.0942863678873125 10 
0 trans.de 0.426071473279584 10 
185 trans.de 0.0515137848207755 10 
16 trans.de -0.612124710949824 10 
150 trans.de -0.289509073017589 10 
176 trans.de 0.59391303732633 10 
227 trans.de 0.50685485252217 10 
35 trans.de 0.380082091862977 10 
87 trans.de 0.0296922831696475 10 
68 trans.de 0.295401819641857 10 
212 trans.de -0.307518732371059 10 
2 trans.de 1.2860295313748 10 
37 trans.de -0.542841303525524 10 
322 trans.de -0.198667538309723 10 
295 trans.de 0.384367705790112 10 
50 trans.de 0.0868981886524772 10 
28 trans.de -0.259551108690509 10 
9 trans.de 0.480217249119162 10 
318 trans.de 0.0665111422233662 10 
220 trans.de 0.921090784724587 10 
214 trans.de -0.340326043938115 10 
21 trans.de 1.03284014011018 10 
75 trans.de 0.305843905714735 10 
236 trans.de -0.750170976075756 10 
29 trans.de -0.517354683590463 10 
145 trans.de 0.225206883354318 10 
320 trans.de 0.446121425500065 10 
177 trans.de 0.617889037181789 10 
181 trans.de 1.16870847017589 10 
140 trans.de -0.710798945827489 10 
97 trans.de 0.408393326610104 10 
25 trans.de -0.723044526424992 10 
146 trans.de 0.365783959605987 10 
276 trans.de 0.515765851714514 10 
31 trans.de -0.642109335257972 10 
283 trans.de -0.0946479112400702 10 
299 trans.de -0.59834116072903 10 
233 trans.de -0.0115017861895144 10 
40 trans.de 0.573270334206417 10 
74 trans.de 0.509869568037015 10 
241 trans.de 0.250927238068389 10 
194 trans.de 0.612796365783691 10 
130 trans.de -0.441792263459574 10 
138 trans.de 0.284283584483994 10 
315 trans.de 0.0132904967978643 10 
219 trans.de -0.0500320352689628 10 
237 trans.de -0.247066975434932 10 
235 trans.de 1.02055000590406 10 
197 trans.de -0.102056066840234 10 
180 trans.de -1.3048990552212 10 
239 trans.de -0.0910620544105761 10 
89 trans.de -0.183086995422987 10 
311 trans.de 0.702724520489147 10 
335 trans.de 0.726070487446306 10 
182 trans.de 0.444877436036186 10 
234 trans.de 1.31454376289893 10 
44 trans.de 0.142337205705224 10 
240 trans.de 0.72430366279218 10 
179 trans.de 0.268769815743991 10 
112 trans.de 1.11466787642061 10 
99 trans.de -0.380251885094323 10 
326 trans.de -0.317682629573337 10 
337 trans.de -0.469042838237985 10 
215 trans.de 0.701382541577951 10 
199 trans.de 0.467203200655423 10 
242 trans.de 0.357242696985743 10 
101 trans.de 0.0173258970984998 10 
331 trans.de -0.154223731694558 10 
105 trans.de 0.39199027042817 10 
48 trans.de 0.0128050710801717 10 
310 trans.de 0.514392835030887 10 
113 trans.de -1.09312058677027 10 
228 trans.de -0.48471385906477 10 
302 trans.de -0.00416150843404348 10 
5 trans.de -0.722104735070049 10 
265 trans.de 1.08467337662342 10 
121 trans.de -0.213161060007532 10 
217 trans.de -0.989771928989936 10 
157 trans.de 0.22926777245083 10 
279 trans.de 0.177056342899919 10 
262 trans.de 0.161715999826463 10 
175 trans.de -0.268693224170803 10 
285 trans.de -1.16876037101363 10 
260 trans.de 0.226501601144095 10 
324 trans.de 0.241691479407326 10 
208 trans.de 0.17548861088793 10 
292 trans.de 0.432956234916218 10 
24 trans.de -0.169633572763438 10 
134 trans.de -0.581773171442222 10 
328 trans.de -0.469693513783471 10 
160 trans.de -0.449123013118034 10 
85 trans.de -2.11601389180088 10 
70 trans.de -1.23479759925713 10 
57 trans.de -0.514688022024341 10 
82 trans.de 0.192226210727945 10 
259 trans.de -0.629470106574838 10 
256 trans.de -0.0300966492221197 10 
131 trans.de 0.35004744252573 10 
272 trans.de 0.111599291925473 10 
47 trans.de 0.252784583862249 10 
155 trans.de 0.169673625507301 10 
317 trans.de 0.415073650024641 10 
273 trans.de 1.23821520536025 10 
174 trans.de 0.0731320243846424 10 
13 trans.de 0.429024957857496 10 
316 trans.de -0.0887388572295988 10 
91 trans.de 0.278556401126444 10 
269 trans.de -0.084230016483724 10 
336 trans.de -0.256988103224268 10 
102 trans.de 1.12922420723988 10 
191 trans.de -0.473122770651002 10 
